date,maxtemp,mintemp,sunhour,totalsnow
2018-04-30,18,12,13.5,0
2018-05-01,18,9,13.0,0
2018-05-02,14,11,11.0,0
2018-05-03,19,10,12.0,0
2018-05-04,20,12,11.5,0
2018-05-05,22,12,13.5,0
2018-05-06,25,13,14.3,0
2018-05-07,23,13,14.8,0
2018-04-30,18,12,13.5,0
2018-05-01,18,9,13.0,0
2018-05-02,14,11,11.0,0
2018-05-03,19,10,12.0,0
2018-05-04,20,12,11.5,0
2018-05-05,22,12,13.5,0
2018-05-06,25,13,14.3,0
2018-05-07,23,13,14.8,0
2018-05-08,24,13,13.8,0
2018-05-01,18,9,13.0,0
2018-05-02,14,11,11.0,0
2018-05-03,19,10,12.0,0
2018-05-04,20,12,11.5,0
2018-05-05,22,12,13.5,0
2018-05-06,25,13,14.3,0
2018-05-07,23,13,14.8,0
2018-05-08,24,13,13.8,0
2018-05-09,20,14,14.8,0
2018-05-02,14,11,11.0,0
2018-05-03,19,10,12.0,0
2018-05-04,20,12,11.5,0
2018-05-05,22,12,13.5,0
2018-05-06,25,13,14.3,0
2018-05-07,23,13,14.8,0
2018-05-08,24,13,13.8,0
2018-05-09,20,14,14.8,0
2018-05-10,22,13,14.3,0
2018-05-03,19,10,12.0,0
2018-05-04,20,12,11.5,0
2018-05-05,22,12,13.5,0
2018-05-06,25,13,14.3,0
2018-05-07,23,13,14.8,0
2018-05-08,24,13,13.8,0
2018-05-09,20,14,14.8,0
2018-05-10,22,13,14.3,0
2018-05-11,23,12,14.0,0
2018-05-04,20,12,11.5,0
2018-05-05,22,12,13.5,0
2018-05-06,25,13,14.3,0
2018-05-07,23,13,14.8,0
2018-05-08,24,13,13.8,0
2018-05-09,20,14,14.8,0
2018-05-10,22,13,14.3,0
2018-05-11,23,12,14.0,0
2018-05-12,23,12,14.5,0
2018-05-05,22,12,13.5,0
2018-05-06,25,13,14.3,0
2018-05-07,23,13,14.8,0
2018-05-08,24,13,13.8,0
2018-05-09,20,14,14.8,0
2018-05-10,22,13,14.3,0
2018-05-11,23,12,14.0,0
2018-05-12,23,12,14.5,0
2018-05-13,21,12,12.8,0
2018-05-06,25,13,14.3,0
2018-05-07,23,13,14.8,0
2018-05-08,24,13,13.8,0
2018-05-09,20,14,14.8,0
2018-05-10,22,13,14.3,0
2018-05-11,23,12,14.0,0
2018-05-12,23,12,14.5,0
2018-05-13,21,12,12.8,0
2018-05-14,17,11,13.8,0
2018-05-07,23,13,14.8,0
2018-05-08,24,13,13.8,0
2018-05-09,20,14,14.8,0
2018-05-10,22,13,14.3,0
2018-05-11,23,12,14.0,0
2018-05-12,23,12,14.5,0
2018-05-13,21,12,12.8,0
2018-05-14,17,11,13.8,0
2018-05-15,15,9,13.0,0
2018-05-08,24,13,13.8,0
2018-05-09,20,14,14.8,0
2018-05-10,22,13,14.3,0
2018-05-11,23,12,14.0,0
2018-05-12,23,12,14.5,0
2018-05-13,21,12,12.8,0
2018-05-14,17,11,13.8,0
2018-05-15,15,9,13.0,0
2018-05-16,19,9,14.0,0
2018-05-09,20,14,14.8,0
2018-05-10,22,13,14.3,0
2018-05-11,23,12,14.0,0
2018-05-12,23,12,14.5,0
2018-05-13,21,12,12.8,0
2018-05-14,17,11,13.8,0
2018-05-15,15,9,13.0,0
2018-05-16,19,9,14.0,0
2018-05-17,19,11,14.5,0
2018-05-10,22,13,14.3,0
2018-05-11,23,12,14.0,0
2018-05-12,23,12,14.5,0
2018-05-13,21,12,12.8,0
2018-05-14,17,11,13.8,0
2018-05-15,15,9,13.0,0
2018-05-16,19,9,14.0,0
2018-05-17,19,11,14.5,0
2018-05-18,22,10,14.8,0
2018-05-11,23,12,14.0,0
2018-05-12,23,12,14.5,0
2018-05-13,21,12,12.8,0
2018-05-14,17,11,13.8,0
2018-05-15,15,9,13.0,0
2018-05-16,19,9,14.0,0
2018-05-17,19,11,14.5,0
2018-05-18,22,10,14.8,0
2018-05-19,22,10,14.5,0
2018-05-12,23,12,14.5,0
2018-05-13,21,12,12.8,0
2018-05-14,17,11,13.8,0
2018-05-15,15,9,13.0,0
2018-05-16,19,9,14.0,0
2018-05-17,19,11,14.5,0
2018-05-18,22,10,14.8,0
2018-05-19,22,10,14.5,0
2018-05-20,22,9,14.8,0
2018-05-13,21,12,12.8,0
2018-05-14,17,11,13.8,0
2018-05-15,15,9,13.0,0
2018-05-16,19,9,14.0,0
2018-05-17,19,11,14.5,0
2018-05-18,22,10,14.8,0
2018-05-19,22,10,14.5,0
2018-05-20,22,9,14.8,0
2018-05-21,23,12,14.8,0
2018-05-14,17,11,13.8,0
2018-05-15,15,9,13.0,0
2018-05-16,19,9,14.0,0
2018-05-17,19,11,14.5,0
2018-05-18,22,10,14.8,0
2018-05-19,22,10,14.5,0
2018-05-20,22,9,14.8,0
2018-05-21,23,12,14.8,0
2018-05-22,19,14,12.8,0
2018-05-15,15,9,13.0,0
2018-05-16,19,9,14.0,0
2018-05-17,19,11,14.5,0
2018-05-18,22,10,14.8,0
2018-05-19,22,10,14.5,0
2018-05-20,22,9,14.8,0
2018-05-21,23,12,14.8,0
2018-05-22,19,14,12.8,0
2018-05-23,23,13,14.3,0
2018-05-16,19,9,14.0,0
2018-05-17,19,11,14.5,0
2018-05-18,22,10,14.8,0
2018-05-19,22,10,14.5,0
2018-05-20,22,9,14.8,0
2018-05-21,23,12,14.8,0
2018-05-22,19,14,12.8,0
2018-05-23,23,13,14.3,0
2018-05-24,24,12,14.5,0
2018-05-17,19,11,14.5,0
2018-05-18,22,10,14.8,0
2018-05-19,22,10,14.5,0
2018-05-20,22,9,14.8,0
2018-05-21,23,12,14.8,0
2018-05-22,19,14,12.8,0
2018-05-23,23,13,14.3,0
2018-05-24,24,12,14.5,0
2018-05-25,27,11,15.0,0
2018-05-18,22,10,14.8,0
2018-05-19,22,10,14.5,0
2018-05-20,22,9,14.8,0
2018-05-21,23,12,14.8,0
2018-05-22,19,14,12.8,0
2018-05-23,23,13,14.3,0
2018-05-24,24,12,14.5,0
2018-05-25,27,11,15.0,0
2018-05-26,26,13,15.0,0
2018-05-19,22,10,14.5,0
2018-05-20,22,9,14.8,0
2018-05-21,23,12,14.8,0
2018-05-22,19,14,12.8,0
2018-05-23,23,13,14.3,0
2018-05-24,24,12,14.5,0
2018-05-25,27,11,15.0,0
2018-05-26,26,13,15.0,0
2018-05-27,25,14,14.0,0
2018-05-20,22,9,14.8,0
2018-05-21,23,12,14.8,0
2018-05-22,19,14,12.8,0
2018-05-23,23,13,14.3,0
2018-05-24,24,12,14.5,0
2018-05-25,27,11,15.0,0
2018-05-26,26,13,15.0,0
2018-05-27,25,14,14.0,0
2018-05-28,25,17,14.0,0
2018-05-21,23,12,14.8,0
2018-05-22,19,14,12.8,0
2018-05-23,23,13,14.3,0
2018-05-24,24,12,14.5,0
2018-05-25,27,11,15.0,0
2018-05-26,26,13,15.0,0
2018-05-27,25,14,14.0,0
2018-05-28,25,17,14.0,0
2018-05-29,24,15,13.8,0
2018-05-22,19,14,12.8,0
2018-05-23,23,13,14.3,0
2018-05-24,24,12,14.5,0
2018-05-25,27,11,15.0,0
2018-05-26,26,13,15.0,0
2018-05-27,25,14,14.0,0
2018-05-28,25,17,14.0,0
2018-05-29,24,15,13.8,0
2018-05-30,25,14,14.5,0
2018-05-23,23,13,14.3,0
2018-05-24,24,12,14.5,0
2018-05-25,27,11,15.0,0
2018-05-26,26,13,15.0,0
2018-05-27,25,14,14.0,0
2018-05-28,25,17,14.0,0
2018-05-29,24,15,13.8,0
2018-05-30,25,14,14.5,0
2018-05-31,25,16,14.5,0
2018-05-24,24,12,14.5,0
2018-05-25,27,11,15.0,0
2018-05-26,26,13,15.0,0
2018-05-27,25,14,14.0,0
2018-05-28,25,17,14.0,0
2018-05-29,24,15,13.8,0
2018-05-30,25,14,14.5,0
2018-05-31,25,16,14.5,0
2018-06-01,25,15,15.7,0
2018-05-25,27,11,15.0,0
2018-05-26,26,13,15.0,0
2018-05-27,25,14,14.0,0
2018-05-28,25,17,14.0,0
2018-05-29,24,15,13.8,0
2018-05-30,25,14,14.5,0
2018-05-31,25,16,14.5,0
2018-06-01,25,15,15.7,0
2018-06-02,26,14,15.7,0
2018-05-26,26,13,15.0,0
2018-05-27,25,14,14.0,0
2018-05-28,25,17,14.0,0
2018-05-29,24,15,13.8,0
2018-05-30,25,14,14.5,0
2018-05-31,25,16,14.5,0
2018-06-01,25,15,15.7,0
2018-06-02,26,14,15.7,0
2018-06-03,26,14,15.7,0
2018-05-27,25,14,14.0,0
2018-05-28,25,17,14.0,0
2018-05-29,24,15,13.8,0
2018-05-30,25,14,14.5,0
2018-05-31,25,16,14.5,0
2018-06-01,25,15,15.7,0
2018-06-02,26,14,15.7,0
2018-06-03,26,14,15.7,0
2018-06-04,24,17,13.0,0
2018-05-28,25,17,14.0,0
2018-05-29,24,15,13.8,0
2018-05-30,25,14,14.5,0
2018-05-31,25,16,14.5,0
2018-06-01,25,15,15.7,0
2018-06-02,26,14,15.7,0
2018-06-03,26,14,15.7,0
2018-06-04,24,17,13.0,0
2018-06-05,26,14,15.7,0
2018-05-29,24,15,13.8,0
2018-05-30,25,14,14.5,0
2018-05-31,25,16,14.5,0
2018-06-01,25,15,15.7,0
2018-06-02,26,14,15.7,0
2018-06-03,26,14,15.7,0
2018-06-04,24,17,13.0,0
2018-06-05,26,14,15.7,0
2018-06-06,25,16,15.3,0
2018-05-30,25,14,14.5,0
2018-05-31,25,16,14.5,0
2018-06-01,25,15,15.7,0
2018-06-02,26,14,15.7,0
2018-06-03,26,14,15.7,0
2018-06-04,24,17,13.0,0
2018-06-05,26,14,15.7,0
2018-06-06,25,16,15.3,0
2018-06-07,26,16,15.5,0
2018-05-31,25,16,14.5,0
2018-06-01,25,15,15.7,0
2018-06-02,26,14,15.7,0
2018-06-03,26,14,15.7,0
2018-06-04,24,17,13.0,0
2018-06-05,26,14,15.7,0
2018-06-06,25,16,15.3,0
2018-06-07,26,16,15.5,0
2018-06-08,23,17,13.5,0
2018-06-01,25,15,15.7,0
2018-06-02,26,14,15.7,0
2018-06-03,26,14,15.7,0
2018-06-04,24,17,13.0,0
2018-06-05,26,14,15.7,0
2018-06-06,25,16,15.3,0
2018-06-07,26,16,15.5,0
2018-06-08,23,17,13.5,0
2018-06-09,27,15,15.8,0
2018-06-02,26,14,15.7,0
2018-06-03,26,14,15.7,0
2018-06-04,24,17,13.0,0
2018-06-05,26,14,15.7,0
2018-06-06,25,16,15.3,0
2018-06-07,26,16,15.5,0
2018-06-08,23,17,13.5,0
2018-06-09,27,15,15.8,0
2018-06-10,27,14,15.8,0
2018-06-03,26,14,15.7,0
2018-06-04,24,17,13.0,0
2018-06-05,26,14,15.7,0
2018-06-06,25,16,15.3,0
2018-06-07,26,16,15.5,0
2018-06-08,23,17,13.5,0
2018-06-09,27,15,15.8,0
2018-06-10,27,14,15.8,0
2018-06-11,25,15,15.3,0
2018-06-04,24,17,13.0,0
2018-06-05,26,14,15.7,0
2018-06-06,25,16,15.3,0
2018-06-07,26,16,15.5,0
2018-06-08,23,17,13.5,0
2018-06-09,27,15,15.8,0
2018-06-10,27,14,15.8,0
2018-06-11,25,15,15.3,0
2018-06-12,23,18,14.0,0
2018-06-05,26,14,15.7,0
2018-06-06,25,16,15.3,0
2018-06-07,26,16,15.5,0
2018-06-08,23,17,13.5,0
2018-06-09,27,15,15.8,0
2018-06-10,27,14,15.8,0
2018-06-11,25,15,15.3,0
2018-06-12,23,18,14.0,0
2018-06-13,23,16,14.8,0
2018-06-06,25,16,15.3,0
2018-06-07,26,16,15.5,0
2018-06-08,23,17,13.5,0
2018-06-09,27,15,15.8,0
2018-06-10,27,14,15.8,0
2018-06-11,25,15,15.3,0
2018-06-12,23,18,14.0,0
2018-06-13,23,16,14.8,0
2018-06-14,25,15,14.5,0
2018-06-07,26,16,15.5,0
2018-06-08,23,17,13.5,0
2018-06-09,27,15,15.8,0
2018-06-10,27,14,15.8,0
2018-06-11,25,15,15.3,0
2018-06-12,23,18,14.0,0
2018-06-13,23,16,14.8,0
2018-06-14,25,15,14.5,0
2018-06-15,25,14,14.8,0
2018-06-08,23,17,13.5,0
2018-06-09,27,15,15.8,0
2018-06-10,27,14,15.8,0
2018-06-11,25,15,15.3,0
2018-06-12,23,18,14.0,0
2018-06-13,23,16,14.8,0
2018-06-14,25,15,14.5,0
2018-06-15,25,14,14.8,0
2018-06-16,26,16,15.8,0
2018-06-09,27,15,15.8,0
2018-06-10,27,14,15.8,0
2018-06-11,25,15,15.3,0
2018-06-12,23,18,14.0,0
2018-06-13,23,16,14.8,0
2018-06-14,25,15,14.5,0
2018-06-15,25,14,14.8,0
2018-06-16,26,16,15.8,0
2018-06-17,28,17,15.8,0
2018-06-10,27,14,15.8,0
2018-06-11,25,15,15.3,0
2018-06-12,23,18,14.0,0
2018-06-13,23,16,14.8,0
2018-06-14,25,15,14.5,0
2018-06-15,25,14,14.8,0
2018-06-16,26,16,15.8,0
2018-06-17,28,17,15.8,0
2018-06-18,28,17,15.8,0
2018-06-11,25,15,15.3,0
2018-06-12,23,18,14.0,0
2018-06-13,23,16,14.8,0
2018-06-14,25,15,14.5,0
2018-06-15,25,14,14.8,0
2018-06-16,26,16,15.8,0
2018-06-17,28,17,15.8,0
2018-06-18,28,17,15.8,0
2018-06-19,27,16,15.8,0
2018-06-12,23,18,14.0,0
2018-06-13,23,16,14.8,0
2018-06-14,25,15,14.5,0
2018-06-15,25,14,14.8,0
2018-06-16,26,16,15.8,0
2018-06-17,28,17,15.8,0
2018-06-18,28,17,15.8,0
2018-06-19,27,16,15.8,0
2018-06-20,28,18,15.8,0
2018-06-13,23,16,14.8,0
2018-06-14,25,15,14.5,0
2018-06-15,25,14,14.8,0
2018-06-16,26,16,15.8,0
2018-06-17,28,17,15.8,0
2018-06-18,28,17,15.8,0
2018-06-19,27,16,15.8,0
2018-06-20,28,18,15.8,0
2018-06-21,29,16,15.3,0
2018-06-14,25,15,14.5,0
2018-06-15,25,14,14.8,0
2018-06-16,26,16,15.8,0
2018-06-17,28,17,15.8,0
2018-06-18,28,17,15.8,0
2018-06-19,27,16,15.8,0
2018-06-20,28,18,15.8,0
2018-06-21,29,16,15.3,0
2018-06-22,26,16,12.3,0
2018-06-15,25,14,14.8,0
2018-06-16,26,16,15.8,0
2018-06-17,28,17,15.8,0
2018-06-18,28,17,15.8,0
2018-06-19,27,16,15.8,0
2018-06-20,28,18,15.8,0
2018-06-21,29,16,15.3,0
2018-06-22,26,16,12.3,0
2018-06-23,23,13,15.8,0
2018-06-16,26,16,15.8,0
2018-06-17,28,17,15.8,0
2018-06-18,28,17,15.8,0
2018-06-19,27,16,15.8,0
2018-06-20,28,18,15.8,0
2018-06-21,29,16,15.3,0
2018-06-22,26,16,12.3,0
2018-06-23,23,13,15.8,0
2018-06-24,23,13,15.5,0
2018-06-17,28,17,15.8,0
2018-06-18,28,17,15.8,0
2018-06-19,27,16,15.8,0
2018-06-20,28,18,15.8,0
2018-06-21,29,16,15.3,0
2018-06-22,26,16,12.3,0
2018-06-23,23,13,15.8,0
2018-06-24,23,13,15.5,0
2018-06-25,23,13,14.0,0
2018-06-18,28,17,15.8,0
2018-06-19,27,16,15.8,0
2018-06-20,28,18,15.8,0
2018-06-21,29,16,15.3,0
2018-06-22,26,16,12.3,0
2018-06-23,23,13,15.8,0
2018-06-24,23,13,15.5,0
2018-06-25,23,13,14.0,0
2018-06-26,24,14,15.8,0
2018-06-19,27,16,15.8,0
2018-06-20,28,18,15.8,0
2018-06-21,29,16,15.3,0
2018-06-22,26,16,12.3,0
2018-06-23,23,13,15.8,0
2018-06-24,23,13,15.5,0
2018-06-25,23,13,14.0,0
2018-06-26,24,14,15.8,0
2018-06-27,27,14,15.5,0
2018-06-20,28,18,15.8,0
2018-06-21,29,16,15.3,0
2018-06-22,26,16,12.3,0
2018-06-23,23,13,15.8,0
2018-06-24,23,13,15.5,0
2018-06-25,23,13,14.0,0
2018-06-26,24,14,15.8,0
2018-06-27,27,14,15.5,0
2018-06-28,26,13,15.8,0
2018-06-21,29,16,15.3,0
2018-06-22,26,16,12.3,0
2018-06-23,23,13,15.8,0
2018-06-24,23,13,15.5,0
2018-06-25,23,13,14.0,0
2018-06-26,24,14,15.8,0
2018-06-27,27,14,15.5,0
2018-06-28,26,13,15.8,0
2018-06-29,29,16,15.8,0
2018-06-22,26,16,12.3,0
2018-06-23,23,13,15.8,0
2018-06-24,23,13,15.5,0
2018-06-25,23,13,14.0,0
2018-06-26,24,14,15.8,0
2018-06-27,27,14,15.5,0
2018-06-28,26,13,15.8,0
2018-06-29,29,16,15.8,0
2018-06-30,30,17,15.8,0
2018-06-23,23,13,15.8,0
2018-06-24,23,13,15.5,0
2018-06-25,23,13,14.0,0
2018-06-26,24,14,15.8,0
2018-06-27,27,14,15.5,0
2018-06-28,26,13,15.8,0
2018-06-29,29,16,15.8,0
2018-06-30,30,17,15.8,0
2018-07-01,28,17,15.8,0
2018-06-24,23,13,15.5,0
2018-06-25,23,13,14.0,0
2018-06-26,24,14,15.8,0
2018-06-27,27,14,15.5,0
2018-06-28,26,13,15.8,0
2018-06-29,29,16,15.8,0
2018-06-30,30,17,15.8,0
2018-07-01,28,17,15.8,0
2018-07-02,28,20,14.8,0
2018-06-25,23,13,14.0,0
2018-06-26,24,14,15.8,0
2018-06-27,27,14,15.5,0
2018-06-28,26,13,15.8,0
2018-06-29,29,16,15.8,0
2018-06-30,30,17,15.8,0
2018-07-01,28,17,15.8,0
2018-07-02,28,20,14.8,0
2018-07-03,29,20,14.5,0
2018-06-26,24,14,15.8,0
2018-06-27,27,14,15.5,0
2018-06-28,26,13,15.8,0
2018-06-29,29,16,15.8,0
2018-06-30,30,17,15.8,0
2018-07-01,28,17,15.8,0
2018-07-02,28,20,14.8,0
2018-07-03,29,20,14.5,0
2018-07-04,29,17,15.3,0
2018-06-27,27,14,15.5,0
2018-06-28,26,13,15.8,0
2018-06-29,29,16,15.8,0
2018-06-30,30,17,15.8,0
2018-07-01,28,17,15.8,0
2018-07-02,28,20,14.8,0
2018-07-03,29,20,14.5,0
2018-07-04,29,17,15.3,0
2018-07-05,26,18,13.8,0
2018-06-28,26,13,15.8,0
2018-06-29,29,16,15.8,0
2018-06-30,30,17,15.8,0
2018-07-01,28,17,15.8,0
2018-07-02,28,20,14.8,0
2018-07-03,29,20,14.5,0
2018-07-04,29,17,15.3,0
2018-07-05,26,18,13.8,0
2018-07-06,28,16,14.3,0
2018-06-29,29,16,15.8,0
2018-06-30,30,17,15.8,0
2018-07-01,28,17,15.8,0
2018-07-02,28,20,14.8,0
2018-07-03,29,20,14.5,0
2018-07-04,29,17,15.3,0
2018-07-05,26,18,13.8,0
2018-07-06,28,16,14.3,0
2018-07-07,29,16,15.5,0
2018-06-30,30,17,15.8,0
2018-07-01,28,17,15.8,0
2018-07-02,28,20,14.8,0
2018-07-03,29,20,14.5,0
2018-07-04,29,17,15.3,0
2018-07-05,26,18,13.8,0
2018-07-06,28,16,14.3,0
2018-07-07,29,16,15.5,0
2018-07-08,29,18,15.7,0
2018-07-01,28,17,15.8,0
2018-07-02,28,20,14.8,0
2018-07-03,29,20,14.5,0
2018-07-04,29,17,15.3,0
2018-07-05,26,18,13.8,0
2018-07-06,28,16,14.3,0
2018-07-07,29,16,15.5,0
2018-07-08,29,18,15.7,0
2018-07-09,28,18,15.7,0
2018-07-02,28,20,14.8,0
2018-07-03,29,20,14.5,0
2018-07-04,29,17,15.3,0
2018-07-05,26,18,13.8,0
2018-07-06,28,16,14.3,0
2018-07-07,29,16,15.5,0
2018-07-08,29,18,15.7,0
2018-07-09,28,18,15.7,0
2018-07-10,27,18,14.8,0
2018-07-03,29,20,14.5,0
2018-07-04,29,17,15.3,0
2018-07-05,26,18,13.8,0
2018-07-06,28,16,14.3,0
2018-07-07,29,16,15.5,0
2018-07-08,29,18,15.7,0
2018-07-09,28,18,15.7,0
2018-07-10,27,18,14.8,0
2018-07-11,22,16,12.5,0
2018-07-04,29,17,15.3,0
2018-07-05,26,18,13.8,0
2018-07-06,28,16,14.3,0
2018-07-07,29,16,15.5,0
2018-07-08,29,18,15.7,0
2018-07-09,28,18,15.7,0
2018-07-10,27,18,14.8,0
2018-07-11,22,16,12.5,0
2018-07-12,24,16,14.8,0
2018-07-05,26,18,13.8,0
2018-07-06,28,16,14.3,0
2018-07-07,29,16,15.5,0
2018-07-08,29,18,15.7,0
2018-07-09,28,18,15.7,0
2018-07-10,27,18,14.8,0
2018-07-11,22,16,12.5,0
2018-07-12,24,16,14.8,0
2018-07-13,27,16,15.6,0
2018-07-06,28,16,14.3,0
2018-07-07,29,16,15.5,0
2018-07-08,29,18,15.7,0
2018-07-09,28,18,15.7,0
2018-07-10,27,18,14.8,0
2018-07-11,22,16,12.5,0
2018-07-12,24,16,14.8,0
2018-07-13,27,16,15.6,0
2018-07-14,29,17,15.3,0
2018-07-07,29,16,15.5,0
2018-07-08,29,18,15.7,0
2018-07-09,28,18,15.7,0
2018-07-10,27,18,14.8,0
2018-07-11,22,16,12.5,0
2018-07-12,24,16,14.8,0
2018-07-13,27,16,15.6,0
2018-07-14,29,17,15.3,0
2018-07-15,28,19,15.6,0
2018-07-08,29,18,15.7,0
2018-07-09,28,18,15.7,0
2018-07-10,27,18,14.8,0
2018-07-11,22,16,12.5,0
2018-07-12,24,16,14.8,0
2018-07-13,27,16,15.6,0
2018-07-14,29,17,15.3,0
2018-07-15,28,19,15.6,0
2018-07-16,25,17,14.5,0
2018-07-09,28,18,15.7,0
2018-07-10,27,18,14.8,0
2018-07-11,22,16,12.5,0
2018-07-12,24,16,14.8,0
2018-07-13,27,16,15.6,0
2018-07-14,29,17,15.3,0
2018-07-15,28,19,15.6,0
2018-07-16,25,17,14.5,0
2018-07-17,29,17,15.6,0
2018-07-10,27,18,14.8,0
2018-07-11,22,16,12.5,0
2018-07-12,24,16,14.8,0
2018-07-13,27,16,15.6,0
2018-07-14,29,17,15.3,0
2018-07-15,28,19,15.6,0
2018-07-16,25,17,14.5,0
2018-07-17,29,17,15.6,0
2018-07-18,31,18,15.6,0
2018-07-11,22,16,12.5,0
2018-07-12,24,16,14.8,0
2018-07-13,27,16,15.6,0
2018-07-14,29,17,15.3,0
2018-07-15,28,19,15.6,0
2018-07-16,25,17,14.5,0
2018-07-17,29,17,15.6,0
2018-07-18,31,18,15.6,0
2018-07-19,31,17,15.5,0
2018-07-12,24,16,14.8,0
2018-07-13,27,16,15.6,0
2018-07-14,29,17,15.3,0
2018-07-15,28,19,15.6,0
2018-07-16,25,17,14.5,0
2018-07-17,29,17,15.6,0
2018-07-18,31,18,15.6,0
2018-07-19,31,17,15.5,0
2018-07-20,29,19,15.3,0
2018-07-13,27,16,15.6,0
2018-07-14,29,17,15.3,0
2018-07-15,28,19,15.6,0
2018-07-16,25,17,14.5,0
2018-07-17,29,17,15.6,0
2018-07-18,31,18,15.6,0
2018-07-19,31,17,15.5,0
2018-07-20,29,19,15.3,0
2018-07-21,24,16,12.5,0
2018-07-14,29,17,15.3,0
2018-07-15,28,19,15.6,0
2018-07-16,25,17,14.5,0
2018-07-17,29,17,15.6,0
2018-07-18,31,18,15.6,0
2018-07-19,31,17,15.5,0
2018-07-20,29,19,15.3,0
2018-07-21,24,16,12.5,0
2018-07-22,28,16,14.8,0
2018-07-15,28,19,15.6,0
2018-07-16,25,17,14.5,0
2018-07-17,29,17,15.6,0
2018-07-18,31,18,15.6,0
2018-07-19,31,17,15.5,0
2018-07-20,29,19,15.3,0
2018-07-21,24,16,12.5,0
2018-07-22,28,16,14.8,0
2018-07-23,29,17,13.8,0
2018-07-16,25,17,14.5,0
2018-07-17,29,17,15.6,0
2018-07-18,31,18,15.6,0
2018-07-19,31,17,15.5,0
2018-07-20,29,19,15.3,0
2018-07-21,24,16,12.5,0
2018-07-22,28,16,14.8,0
2018-07-23,29,17,13.8,0
2018-07-24,29,19,14.8,0
2018-07-17,29,17,15.6,0
2018-07-18,31,18,15.6,0
2018-07-19,31,17,15.5,0
2018-07-20,29,19,15.3,0
2018-07-21,24,16,12.5,0
2018-07-22,28,16,14.8,0
2018-07-23,29,17,13.8,0
2018-07-24,29,19,14.8,0
2018-07-25,30,18,14.3,0
2018-07-18,31,18,15.6,0
2018-07-19,31,17,15.5,0
2018-07-20,29,19,15.3,0
2018-07-21,24,16,12.5,0
2018-07-22,28,16,14.8,0
2018-07-23,29,17,13.8,0
2018-07-24,29,19,14.8,0
2018-07-25,30,18,14.3,0
2018-07-26,28,19,13.0,0
2018-07-19,31,17,15.5,0
2018-07-20,29,19,15.3,0
2018-07-21,24,16,12.5,0
2018-07-22,28,16,14.8,0
2018-07-23,29,17,13.8,0
2018-07-24,29,19,14.8,0
2018-07-25,30,18,14.3,0
2018-07-26,28,19,13.0,0
2018-07-27,29,17,14.8,0
2018-07-20,29,19,15.3,0
2018-07-21,24,16,12.5,0
2018-07-22,28,16,14.8,0
2018-07-23,29,17,13.8,0
2018-07-24,29,19,14.8,0
2018-07-25,30,18,14.3,0
2018-07-26,28,19,13.0,0
2018-07-27,29,17,14.8,0
2018-07-28,30,18,14.8,0
2018-07-21,24,16,12.5,0
2018-07-22,28,16,14.8,0
2018-07-23,29,17,13.8,0
2018-07-24,29,19,14.8,0
2018-07-25,30,18,14.3,0
2018-07-26,28,19,13.0,0
2018-07-27,29,17,14.8,0
2018-07-28,30,18,14.8,0
2018-07-29,30,18,14.9,0
2018-07-22,28,16,14.8,0
2018-07-23,29,17,13.8,0
2018-07-24,29,19,14.8,0
2018-07-25,30,18,14.3,0
2018-07-26,28,19,13.0,0
2018-07-27,29,17,14.8,0
2018-07-28,30,18,14.8,0
2018-07-29,30,18,14.9,0
2018-07-30,33,20,14.5,0
2018-07-23,29,17,13.8,0
2018-07-24,29,19,14.8,0
2018-07-25,30,18,14.3,0
2018-07-26,28,19,13.0,0
2018-07-27,29,17,14.8,0
2018-07-28,30,18,14.8,0
2018-07-29,30,18,14.9,0
2018-07-30,33,20,14.5,0
2018-07-31,33,21,14.0,0
2018-07-24,29,19,14.8,0
2018-07-25,30,18,14.3,0
2018-07-26,28,19,13.0,0
2018-07-27,29,17,14.8,0
2018-07-28,30,18,14.8,0
2018-07-29,30,18,14.9,0
2018-07-30,33,20,14.5,0
2018-07-31,33,21,14.0,0
2018-08-01,33,22,13.5,0
2018-07-25,30,18,14.3,0
2018-07-26,28,19,13.0,0
2018-07-27,29,17,14.8,0
2018-07-28,30,18,14.8,0
2018-07-29,30,18,14.9,0
2018-07-30,33,20,14.5,0
2018-07-31,33,21,14.0,0
2018-08-01,33,22,13.5,0
2018-08-02,31,20,13.5,0
2018-07-26,28,19,13.0,0
2018-07-27,29,17,14.8,0
2018-07-28,30,18,14.8,0
2018-07-29,30,18,14.9,0
2018-07-30,33,20,14.5,0
2018-07-31,33,21,14.0,0
2018-08-01,33,22,13.5,0
2018-08-02,31,20,13.5,0
2018-08-03,30,20,13.3,0
2018-07-27,29,17,14.8,0
2018-07-28,30,18,14.8,0
2018-07-29,30,18,14.9,0
2018-07-30,33,20,14.5,0
2018-07-31,33,21,14.0,0
2018-08-01,33,22,13.5,0
2018-08-02,31,20,13.5,0
2018-08-03,30,20,13.3,0
2018-08-04,31,21,14.0,0
2018-07-28,30,18,14.8,0
2018-07-29,30,18,14.9,0
2018-07-30,33,20,14.5,0
2018-07-31,33,21,14.0,0
2018-08-01,33,22,13.5,0
2018-08-02,31,20,13.5,0
2018-08-03,30,20,13.3,0
2018-08-04,31,21,14.0,0
2018-08-05,33,21,13.5,0
2018-07-29,30,18,14.9,0
2018-07-30,33,20,14.5,0
2018-07-31,33,21,14.0,0
2018-08-01,33,22,13.5,0
