,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,Parking,NumAdults,NumChildren,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,isCanceled,RoomType_Room_Type 1,RoomType_Room_Type 2,RoomType_Room_Type 3,RoomType_Room_Type 4,RoomType_Room_Type 5,RoomType_Room_Type 6,RoomType_Room_Type 7,MealPlan_Meal Plan 1,MealPlan_Meal Plan 2,MealPlan_Meal Plan 3,MealPlan_Not Selected,MarketSegment_Aviation,MarketSegment_Complementary,MarketSegment_Corporate,MarketSegment_Offline,MarketSegment_Online
26116,11,2017,10,23,2,2,0,2,0,0,0,0,88.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26117,247,2018,6,6,1,1,0,2,0,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26118,43,2017,10,13,0,1,0,2,0,0,0,0,85.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26119,74,2018,8,9,0,4,0,2,0,0,0,0,107.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26120,23,2018,9,15,0,3,0,2,0,0,0,0,159.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26121,74,2017,9,18,0,2,0,2,0,0,0,0,109.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26122,20,2018,7,6,0,1,0,2,2,0,0,0,231.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
26123,151,2018,1,19,0,3,0,1,0,0,0,0,71.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26124,9,2018,10,21,0,2,0,2,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26125,49,2018,8,20,2,3,0,3,0,0,0,0,168.3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26127,10,2018,7,11,1,3,0,1,0,0,0,0,146.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26128,0,2017,12,21,1,0,0,1,0,0,0,0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26129,1,2018,10,13,0,1,0,1,0,0,0,0,99.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26130,19,2018,9,6,2,5,0,2,0,0,0,0,162.29,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26131,49,2018,10,15,2,1,0,3,0,0,0,0,158.4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26132,92,2018,3,31,2,3,0,2,0,0,0,0,76.5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26133,58,2018,9,26,1,3,0,3,0,0,0,0,152.08,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
26134,2,2017,9,2,0,1,0,2,0,0,0,0,115.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26135,73,2017,10,26,1,3,0,2,0,0,0,0,89.25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26136,28,2018,10,8,1,1,0,2,0,0,0,0,171.87,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
26137,14,2018,12,6,1,5,0,1,0,0,0,0,76.78,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26138,143,2018,8,25,1,3,0,2,0,0,0,0,112.45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26139,14,2018,5,31,0,2,0,1,0,0,0,0,97.75,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26140,70,2018,4,20,0,1,0,2,2,0,0,0,186.3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
26141,154,2018,10,16,2,2,0,3,0,0,0,0,151.2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26142,38,2018,2,21,2,2,0,2,0,0,0,0,75.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26143,27,2018,5,18,0,1,0,2,0,0,0,0,112.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26144,95,2018,5,6,1,2,0,2,0,0,0,0,80.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26145,37,2018,6,17,0,2,0,2,0,0,0,0,134.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
26146,50,2017,11,10,0,4,0,2,0,0,0,0,69.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26147,131,2018,10,10,1,0,0,1,0,0,0,0,108.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26148,46,2018,3,13,2,2,0,2,0,0,0,0,67.15,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26149,117,2018,3,12,2,1,0,2,0,0,0,0,55.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26150,74,2017,9,18,0,2,0,2,0,0,0,0,109.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26151,20,2018,11,7,1,3,0,1,0,0,0,0,171.13,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26152,66,2018,8,19,0,2,0,3,0,0,0,0,168.3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26153,33,2017,9,26,2,3,0,2,0,0,0,0,57.92,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26154,87,2018,10,30,2,0,0,2,0,0,0,0,90.9,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26155,117,2017,8,1,2,1,0,2,0,0,0,0,94.5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26156,115,2018,2,27,2,2,0,2,0,0,0,0,87.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26157,14,2018,9,13,0,1,0,1,0,0,0,0,209.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
26158,79,2017,11,13,0,2,0,2,0,0,0,0,75.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26159,74,2018,11,20,1,0,0,1,0,0,0,0,86.4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26160,0,2017,9,11,0,1,0,2,0,0,0,0,124.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26161,359,2018,9,16,2,2,0,2,0,0,0,0,105.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26162,39,2018,11,27,2,2,0,1,0,0,0,0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26163,68,2018,7,4,1,1,0,2,0,0,0,0,107.95,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26164,86,2018,5,20,1,2,0,2,0,0,0,0,65.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26165,15,2018,2,19,0,1,0,1,0,0,0,0,81.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26166,349,2018,10,4,1,5,0,2,0,0,0,0,123.33,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26167,56,2018,2,8,1,4,0,2,0,0,0,0,60.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26168,157,2018,6,26,2,3,0,2,0,0,0,0,90.95,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26169,12,2018,6,8,0,1,0,1,0,0,0,0,109.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26170,9,2018,9,19,1,1,0,2,0,0,0,0,139.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26171,8,2018,2,16,0,3,0,2,0,0,0,0,64.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26172,53,2018,11,14,1,3,0,2,0,0,0,0,68.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26173,58,2018,4,25,1,3,0,2,0,0,0,0,86.72,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26174,0,2018,1,20,0,1,0,1,0,1,0,2,65.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26175,128,2018,6,26,2,1,0,2,0,0,0,0,109.8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26176,121,2018,4,6,0,4,0,2,0,0,0,0,100.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26177,295,2018,7,21,1,3,0,2,0,0,0,0,95.4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26178,85,2018,6,26,2,4,0,2,0,0,0,0,108.3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26179,317,2018,9,15,0,2,0,2,0,0,0,0,120.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26180,309,2018,5,13,1,2,0,2,0,0,0,0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26181,1,2018,4,12,2,6,0,1,0,0,0,0,95.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26182,64,2018,9,16,0,2,0,2,0,0,0,0,168.3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26183,92,2018,11,11,0,1,0,2,0,0,0,0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26184,151,2018,7,11,1,1,0,2,0,0,0,0,82.45,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26185,227,2018,10,4,0,5,0,2,0,0,0,0,102.85,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26186,273,2017,7,17,0,2,0,1,0,0,0,0,87.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26187,27,2018,9,9,2,2,0,2,0,0,0,0,167.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
26188,181,2018,10,11,0,2,0,1,0,0,0,0,120.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26189,11,2018,3,11,0,2,0,2,0,0,0,0,74.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26190,128,2018,7,8,2,3,0,2,0,0,0,0,96.05,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26191,134,2018,7,26,0,4,0,2,0,0,0,0,72.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26192,84,2018,10,30,2,0,0,2,0,0,0,0,80.1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26193,116,2018,7,16,2,4,0,2,0,0,0,0,96.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26194,73,2018,7,4,1,4,0,3,0,0,0,0,150.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26195,70,2018,6,3,0,2,0,2,0,0,0,0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26196,49,2018,3,1,0,5,0,2,0,0,0,0,76.33,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26197,47,2018,2,18,0,3,0,2,0,0,0,0,90.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26198,69,2017,7,22,2,5,0,2,0,0,0,0,76.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26199,140,2018,8,1,1,4,0,2,2,0,0,0,167.45,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
26200,101,2018,8,20,2,1,0,2,0,0,0,0,109.83,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26201,257,2017,7,1,0,2,0,2,0,0,0,0,101.5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26202,207,2018,10,4,0,1,0,2,0,0,0,0,108.9,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26203,4,2017,10,12,1,0,0,1,0,1,0,1,65.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26204,1,2017,8,15,2,1,0,3,0,0,0,0,138.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26205,56,2018,7,27,0,1,0,2,0,0,0,0,125.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26206,12,2018,1,24,2,1,0,1,0,0,0,0,66.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26207,21,2017,11,3,0,3,0,2,0,0,0,0,46.67,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26208,1,2018,11,26,0,1,0,2,0,0,0,0,95.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26209,55,2018,8,30,0,4,0,2,0,0,0,0,109.8,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26210,83,2018,6,27,1,3,0,1,0,0,0,0,104.4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26211,326,2018,12,30,0,2,0,2,2,0,0,0,188.88,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
26212,120,2018,6,13,1,0,0,2,1,0,0,0,143.1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26213,22,2018,9,24,2,2,0,2,0,0,0,0,161.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26214,53,2018,5,6,0,2,0,2,0,0,0,0,116.1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26215,20,2017,9,21,1,5,0,2,0,0,0,0,140.33,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26216,314,2018,10,12,0,3,0,2,0,0,0,0,75.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26217,0,2018,6,15,0,1,0,1,0,0,0,0,95.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26218,37,2018,3,25,0,1,0,3,0,0,0,0,159.3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26219,8,2018,5,12,0,2,0,2,0,0,0,0,95.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26220,115,2018,2,27,2,3,0,1,0,0,0,0,76.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26221,6,2018,2,26,0,2,0,2,0,0,0,0,79.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26222,1,2018,1,4,1,0,0,2,0,0,0,0,99.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26223,39,2018,4,21,2,5,0,2,0,0,0,0,117.98,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26224,39,2017,8,14,0,2,0,2,0,0,0,0,101.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26225,67,2018,4,27,0,3,0,2,2,0,0,0,185.1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
26226,22,2018,11,11,0,2,0,2,0,0,0,0,130.0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26227,305,2018,11,4,1,2,0,2,0,0,0,0,89.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26228,263,2017,9,21,1,0,0,2,0,0,0,0,67.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26229,55,2018,9,1,1,3,0,3,0,0,0,0,142.2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26230,155,2018,7,31,2,2,0,2,0,0,0,0,91.38,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26231,100,2018,4,17,2,2,0,2,0,0,0,0,80.75,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26232,74,2017,9,18,0,2,0,2,0,0,0,0,109.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26233,18,2017,9,15,0,1,0,2,0,0,0,0,76.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26234,301,2018,7,30,1,1,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26235,317,2018,9,15,0,2,0,2,0,0,0,0,120.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26236,105,2018,4,6,0,1,0,2,0,0,0,0,75.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26237,19,2018,10,26,0,1,1,1,0,1,0,9,98.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26238,197,2018,9,15,0,3,0,2,0,0,0,0,116.1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26239,93,2018,4,20,0,2,0,2,0,0,0,0,96.3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26240,147,2018,7,7,1,3,0,3,0,0,0,0,138.55,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26241,94,2018,8,5,1,2,0,2,1,0,0,0,134.1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26242,39,2018,3,12,2,3,0,2,0,0,0,0,136.08,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
26243,48,2018,3,17,0,1,0,1,0,0,0,0,76.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26244,1,2018,7,26,0,1,0,1,0,0,0,0,84.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26245,44,2018,12,2,0,2,0,2,0,0,0,0,98.8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26246,61,2017,10,4,2,0,0,1,0,0,0,0,73.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26247,5,2018,1,13,0,1,0,1,0,0,0,0,65.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26248,0,2017,10,25,2,0,0,1,0,0,0,0,83.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26249,209,2017,9,6,2,2,0,2,0,0,0,0,89.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26250,141,2018,6,3,1,2,0,2,0,0,0,0,132.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26251,3,2018,3,11,2,2,0,2,0,0,0,0,68.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26252,16,2018,3,19,0,1,0,2,1,0,0,0,127.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26253,220,2018,8,31,0,2,1,3,0,0,0,0,137.7,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26254,35,2017,10,26,1,1,0,2,0,0,0,0,76.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26255,198,2018,9,9,1,2,0,2,0,0,0,0,90.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26256,46,2018,5,22,1,0,0,2,0,0,0,0,116.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26257,151,2018,1,19,0,3,0,1,0,0,0,0,71.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26258,169,2018,8,12,1,2,0,3,0,0,0,0,137.7,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26259,66,2018,3,19,2,2,0,2,0,0,0,0,62.18,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26260,211,2018,5,20,0,2,0,2,0,0,0,0,100.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26261,105,2018,4,6,0,1,0,2,0,0,0,0,75.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26262,93,2018,5,11,0,3,0,2,0,0,0,0,105.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26263,180,2017,10,16,0,1,0,2,0,0,0,0,70.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26264,128,2018,7,8,0,2,0,3,0,0,0,0,146.7,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26265,32,2018,3,17,0,2,0,2,0,0,0,0,81.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26266,9,2018,12,28,0,4,0,2,0,0,0,0,95.2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26267,102,2017,10,16,0,2,0,2,0,0,0,0,101.5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26268,203,2018,9,5,1,2,0,2,0,0,0,0,80.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26269,2,2018,6,4,0,1,0,2,0,0,0,0,141.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26270,6,2018,4,8,1,2,0,2,0,0,0,0,101.13,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26271,103,2018,4,19,0,2,0,1,0,0,0,0,115.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26272,43,2018,2,18,0,3,0,2,0,0,0,0,96.3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26273,19,2018,2,19,2,3,0,2,0,0,0,0,93.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26274,13,2017,10,18,2,1,0,2,0,0,0,0,85.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26275,13,2018,10,15,2,1,0,2,0,0,0,0,160.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26276,41,2018,3,24,0,3,0,2,0,0,0,0,117.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26277,119,2018,10,16,2,3,0,2,0,0,0,0,132.3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26278,256,2018,6,15,0,2,0,2,0,0,0,0,115.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26279,152,2018,8,20,2,5,0,2,0,0,0,0,91.93,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26280,179,2018,9,30,2,2,0,2,0,0,0,0,113.4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26281,119,2018,4,15,0,2,0,1,0,0,0,0,90.9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26282,0,2018,7,28,0,1,0,1,0,0,0,0,108.11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26283,7,2017,9,7,1,2,0,2,0,0,0,0,111.33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26284,144,2018,5,25,1,4,0,2,0,0,0,0,92.55,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26285,4,2018,3,7,1,3,0,2,0,0,0,0,106.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26286,4,2018,12,11,2,0,0,2,0,1,0,2,75.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26287,74,2018,10,27,0,2,0,1,0,0,0,0,80.1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26288,6,2018,12,18,2,1,0,2,2,0,0,0,148.39,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
26289,0,2017,8,11,0,1,0,1,0,0,0,0,88.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26290,4,2017,8,14,2,6,0,2,0,0,0,0,95.13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26291,273,2017,7,17,0,2,0,2,0,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26292,198,2018,9,9,1,2,0,2,0,0,0,0,90.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26293,47,2018,11,16,0,3,0,3,0,0,0,0,126.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26294,122,2017,7,29,0,3,0,2,1,0,0,0,76.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26295,30,2018,6,2,0,2,0,2,0,0,0,0,140.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26296,2,2018,7,30,0,1,0,2,0,0,0,0,156.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26297,35,2018,9,5,1,3,0,2,0,0,0,0,118.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26298,33,2017,10,19,1,1,0,2,0,0,0,0,96.3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26299,280,2018,9,19,1,2,0,2,0,0,0,0,110.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26300,47,2018,9,18,2,2,0,2,0,0,0,0,119.52,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26301,10,2018,12,2,1,2,0,2,0,0,0,0,99.2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26302,0,2017,12,30,0,4,0,2,0,0,0,0,122.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26303,49,2017,9,2,0,3,0,2,0,0,0,0,76.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26304,7,2018,3,4,2,2,0,0,2,0,0,0,85.96,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26305,68,2018,3,19,2,1,0,2,0,0,0,0,105.3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26306,99,2018,8,8,1,2,0,2,0,0,0,0,140.4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26307,161,2018,7,30,2,2,0,2,0,0,0,0,89.25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26308,47,2018,10,30,2,5,0,2,0,0,0,0,75.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26309,15,2018,5,30,2,5,0,2,0,0,0,0,128.84,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26310,204,2017,10,9,2,2,0,2,0,0,0,0,72.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26311,8,2018,4,5,0,1,0,1,0,0,0,0,95.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26312,71,2018,5,10,0,3,0,2,0,0,0,0,126.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26313,55,2018,11,11,0,2,0,2,1,0,0,0,113.4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26314,34,2017,12,1,0,3,0,1,0,0,0,0,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26315,94,2018,5,17,0,4,0,2,0,0,0,0,132.6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26316,73,2018,4,9,2,1,0,2,0,0,0,0,115.8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
26317,159,2018,6,27,1,3,0,2,0,0,0,0,90.95,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
